NCBI	gene	pHaplo	pTriplo	Domino
10190	TXNDC9	0.306253576313029	0.432382303617594	0.20897498
101927581	CCDC182	NA	NA	0.11997823
101927722	LL22NC03-75H12.2	0.620619700832565	0.0323345075807362	NA
101928147	FAM243A	NA	NA	0.11154772
101928601	MEI4	0.0994244457652028	0.172264709647135	0.11665047
101928603	ARMH2	NA	NA	0.06116622
101928638	C9orf141	0.196060555882515	0.0739289345379536	NA
10193	RNF41	0.446182638972049	0.999826032463963	0.89719318
10194	TSHZ1	0.964141092730406	0.553949538238073	0.68886019
10195	ALG3	0.437802648661355	0.266220878618732	0.13160466
10196	PRMT3	0.844358026719001	0.228039387050859	0.32480285
10197	PSME3	0.654899071277772	0.995986369036363	0.68725402
10198	MPHOSPH9	0.78293101756553	0.209441648739426	0.0736874
10199	MPHOSPH10	0.793370725852638	0.707400689954642	0.26241473
102	ADAM10	0.967223117514842	0.968747817073891	0.99998211
1020	CDK5	0.601731136172587	0.910724352314594	0.99826633
10200	MPHOSPH6	0.394517929142123	0.090279692548644	0.06134906
10201	NME6	0.216136157663021	0.443893398198287	0.09384133
10202	DHRS2	0.0588033714796239	0.381577980171747	0.07592031
10203	CALCRL	0.605702620187608	0.445944389790797	0.24716319
10204	NUTF2	0.55951952463356	0.990701072163299	0.81001427
10205	MPZL2	0.553737538117581	0.166847270146222	0.20387591
10206	TRIM13	0.318652603637193	0.695291883148665	0.86057911
10207	INADL	0.789746759072304	0.685844711289532	NA
10207	PATJ	NA	NA	0.54543536
10208	USPL1	0.70609276751743	0.555769473580972	0.16614937
10209	EIF1	0.613601412219238	0.606106817608369	0.95824207
1021	CDK6	0.985772616369018	0.992830021985699	0.97633889
10210	TOPORS	0.938944862964104	0.734887861270109	0.69596099
10211	FLOT1	0.384555856902142	0.724646544954219	0.08315461
10212	DDX39A	0.604415564508807	0.845421557950565	0.53137631
10213	PSMD14	0.754263293363822	0.857672983022423	0.981854
10215	OLIG2	0.744112366147012	0.882527561347195	0.99176904
10216	PRG4	0.456942473269482	0.279518478605725	0.24260352
10217	CTDSPL	0.788339581658283	0.741871533346797	0.14646969
10218	ANGPTL7	0.288728116960757	0.291350773435095	0.12245745
10219	KLRG1	0.158428650912229	0.221520287577422	0.05621775
10219	MAFA	0.733246487280659	0.834028482256988	0.82631023
1022	CDK7	0.227664121312137	0.509390105491034	0.36971424
10220	GDF11	0.64298520876744	0.975121161510186	0.99827935
10221	TRIB1	0.967893391428682	0.610637658383675	0.43709452
10223	GPA33	0.229870162988444	0.280107095091094	0.097383
10224	ZNF443	0.127895989172819	0.293628519530174	0.07197377
10225	CD96	0.108330498831939	0.178068245132921	0.05419072
10226	PLIN3	0.24629055345644	0.375984817859482	0.10901649
10227	MFSD10	0.427311731848315	0.952326847110525	0.08181186
10228	STX6	0.334379916155908	0.235793262216843	0.10992712
102288414	C11orf48	0.0580402187639516	0.250172020896672	NA
10229	COQ7	0.329645456896456	0.219634633111058	0.09143261
10231	RCAN2	0.533244774177939	0.645999701326014	0.52753105
10232	MSLN	0.173045258220074	0.0694278905922801	0.09858412
10233	LRRC23	0.461217320929696	0.295064116005683	0.05105894
10234	LRRC17	0.313026873090101	0.239131694563471	0.4252052
10235	RASGRP2	0.221524850320474	0.602311375195187	0.92770076
10236	HNRNPR	0.991355269429036	0.997394325204054	0.99999428
10237	SLC35B1	0.321630812020587	0.652969579656243	0.07929905
10238	DCAF7	0.793388682701002	0.955529958890916	0.9627905
10239	AP3S2	0.320057753232083	0.362796608606907	0
1024	CDK8	0.644171222609572	0.90483907668195	0.99999266
10240	MRPS31	0.275977186610072	0.520533565267858	0.08341002
10241	CALCOCO2	0.201483672064612	0.587574242760409	0.08377213
10243	GPHN	0.899746519232224	0.852104551148307	0.99756319
10244	RABEPK	0.315130409581961	0.122177311179245	0.0652519
102466515	hsa-mir-1199	0.246971403507275	0.426632811525219	NA
10247	HRSP12	0.352825543213095	0.10154905761152	NA
10247	RIDA	NA	NA	0.06184915
10248	POP7	0.0737075880018492	0.768237699613496	0.13280963
10249	GLYAT	0.0949722307794418	0.251308153050241	0.08065948
1025	CDK9	0.462501965485977	0.914140849746519	0.9599456
10250	SRRM1	0.981393460297366	0.931321866013195	0.99185895
10252	SPRY1	0.678879061904561	0.235967760318764	0.80127588
10253	SPRY2	0.953543072036805	0.584246299450548	0.99945433
10254	STAM2	0.294050495606697	0.951318392918845	0.08595964
10256	CNKSR1	0.650662329721378	0.51744048830346	0.10291526
10257	ABCC4	0.646812447066102	0.281756438053296	0.10235928
1026	CDKN1A	0.37743562069328	0.626457922437732	0.95065067
10260	DENND4A	0.968936918451741	0.979122980679678	0.12931108
10261	IGSF6	0.203135451362697	0.0954892441076468	0.07381232
10262	SF3B4	0.86992668896439	0.999172232152777	0.96932632
10263	CDK2AP2	0.131196919924119	0.823849457114957	0.13819536
10266	RAMP2	0.453161589623108	0.39994249945655	0.10472664
10267	RAMP1	0.623422225142989	0.422421553999961	0.0514862
10268	RAMP3	0.193577115182327	0.239352041137813	0.14254655
10269	ZMPSTE24	0.565081779551962	0.29024173963997	0.1374836
1027	CDKN1B	0.781568686668407	0.355333799903312	0.99471505
10270	AKAP8	0.67061313134349	0.834077293704508	0.31398432
10272	FSTL3	0.789346753482681	0.99334270206224	0.34221535
102724536	C11orf89	0.395805188675484	0.248443312801603	NA
102724536	PRR33	NA	NA	0.06116622
10273	STUB1	0.291509207919245	0.346214693441997	0.96808983
10277	UBE4B	0.979801640369599	0.998386402251682	0.99206431
10278	EFS	0.432948411650529	0.89204480230942	0.12111643
10279	PRSS16	0.372741077301494	0.546890537402433	0.06431972
1028	CDKN1C	0.980550834648277	0.671352330751454	0.88715231
10280	SIGMAR1	0.220728299485681	0.621934345826625	0.21913036
10281	DSCR4	0.399337833304476	0.152886129609925	NA
10282	BET1	0.202316422223757	0.135333830253166	0.06177459
10283	CWC27	0.238101154128162	0.344962863027744	0.06021156
10284	SAP18	0.143153654850726	0.470351189540353	0.91563088
10285	SMNDC1	0.965610734665446	0.753340202499688	0.95580617
10286	BCAS2	0.152806877341179	0.474596789249963	0.27677471
10287	RGS19	0.71959798518048	0.638105050039918	0.96128267
10288	LILRB2	0.145410120976917	0.234686211769172	0.05670631
10289	EIF1B	0.705415838908491	0.40142177160851	0.59386449
1029	CDKN2A	0.889228328567991	0.135514349094646	0.81418133
10290	SPEG	0.942940244860296	0.781187614647448	0.86746659
10291	SF3A1	0.948530052467335	0.999079287709345	0.99943611
10293	TRAIP	0.265014017893322	0.433281950943898	0.09284553
10294	DNAJA2	0.950263500062319	0.999090521957913	0.67491367
10295	BCKDK	0.0694768110687637	0.675658261305447	0.0725079
10296	MAEA	0.569543243377369	0.992457435111749	0.8319197
10298	PAK4	0.151904403613105	0.814655640474763	0.80387999
10299	MARCH6	0.997011855230721	0.955597016593261	0.36803821
103	ADAR	0.622517212416554	0.906402981395415	0.91649887
1030	CDKN2B	0.666615797082589	0.14024630859239	0.80224926
10300	KATNB1	0.297189627052542	0.672563427276203	0.29607554
10301	DLEU1	0.24025279798297	0.189396199695549	NA
10302	SNAPC5	0.371071128914051	0.302684319230101	0.07920672
10307	APBB3	0.158607970745324	0.714394365658753	0.2667748
10308	ZNF267	0.120260199799676	0.248151146581633	0.07402014
10309	CCNO	0.697746532158791	0.728632725857472	0.23564409
1031	CDKN2C	0.924631938248956	0.569438424376779	0.57555874
10311	DSCR3	0.650340602758301	0.384390677876949	NA
10311	VPS26C	NA	NA	0.29702693
10312	TCIRG1	0.115506494922554	0.252240081434303	0.05387708
10313	RTN3	0.372483603827392	0.391247561203979	0.07067963
10314	LANCL1	0.744389824551347	0.324102122413101	0.04872903
10316	NMUR1	0.4328979314364	0.202683418234658	0.27328291
10317	B3GALT5	0.384561570958142	0.297347371163657	0.10030559
10318	NAF1	0.930001020008174	0.466270369529228	0.18310015
10318	TNIP1	0.713757043712436	0.482278378507689	0.40599121
10319	LAMC3	0.89745202603853	0.332187632730445	0.06289436
1032	CDKN2D	0.29666800896279	0.433958996707901	0.32766308
10320	IKZF1	0.838649339512627	0.789443425800096	0.79004713
10321	CRISP3	0.243116544727137	0.0517030403749842	0.06744307
10322	SMYD5	0.300991852732547	0.715432058469545	0.12920204
10324	KLHL41	0.301100941450357	0.429615950296168	0.13009659
10326	SIRPB1	0.29008253706031	0.0555429622721079	0.32362036
10327	AKR1A1	0.155148163841093	0.308777112534715	0.07989822
10328	EMC8	0.912410971383327	0.798958187134948	0.09266903
10329	RXYLT1	NA	NA	0.08187679
10329	TMEM5	0.271988703317277	0.206828834434152	NA
1033	CDKN3	0.186014092292824	0.206061235520038	0.30287983
10330	CNPY2	0.0664138068407703	0.472188754953216	0.20692668
10331	B3GNT3	0.383973567300794	0.207370325224141	0.13225067
10332	CLEC4M	0.370833790972546	0.273989171702926	0.0681207
10333	TLR6	0.0886768576850202	0.317440373956704	0.18213382
10335	MRVI1	0.525842007433473	0.345270904580562	0.200178
10336	PCGF3	0.874578751061676	0.667628979581721	0.35045368
10342	TFG	0.495033498137884	0.452876079897827	0.78135374
10343	PKDREJ	0.469209181828415	0.219119754421918	0.40884648
10344	CCL26	0.0607055510154618	0.159989625637134	0.05421831
10345	TRDN	0.131841026776804	0.0676825001058998	0.07218922
10346	TRIM22	0.455565314854643	0.0543332154494475	0.18375851
10347	ABCA7	0.0886463580766914	0.102682668905789	0.12999878
10349	ABCA10	0.295567496009865	0.112142968542172	0.12451754
10350	ABCA9	0.512220793922083	0.397049171470067	0.1464759
10351	ABCA8	0.470369135763119	0.379232790100402	0.13899146
10352	WARS2	0.18160690723008	0.984407086071495	0.26618919
1036	CDO1	0.427637117562524	0.286167766575739	0.08544538
10360	NPM3	0.243276717840542	0.511161488899375	0.71900653
10360	TMEM123	0.606634335448707	0.135307959832781	0.13174004
10361	NPM2	0.362618494886311	0.345021530409997	0.0560178
10362	HMG20B	0.410737040668204	0.789524555170598	0.14346674
10363	HMG20A	0.95173818166738	0.771400452818401	0.47340993
10365	KLF2	0.608630178869246	0.562344006003406	0.96649438
10367	MICU1	0.249181384104587	0.620278128000714	0.22310142
10368	CACNG3	0.687149335309816	0.865013310939854	0.84089138
10369	CACNG2	0.940403539301254	0.87620403140959	0.9774885
10370	CITED2	0.561795628187797	0.323410662609807	0.99891622
10371	SEMA3A	0.820827444545394	0.716030559862732	0.88108966
10376	TUBA1B	0.622454044260608	0.999925105104394	0.99970467
10379	IRF9	0.265592077547554	0.891923337439978	0.74015639
10380	BPNT1	0.350341656865865	0.221944729868574	0.05368281
10381	TUBB3	0.719469313002495	0.999986274629769	0.99341744
10382	TUBB4A	0.465284707775407	0.999986258992103	0.94082894
10383	TUBB4B	0.788644960383073	0.999857371664562	0.99990857
10384	BTN3A3	0.0935772624531668	0.128146888571202	0.1549425
10385	BTN2A2	0.118230550705913	0.334330274880267	0.06315732
10388	SYCP2	0.940628549066503	0.222107957959357	0.16873575
1039	CDR2	0.435945534338683	0.285216169957698	0.25423135
10390	CEPT1	0.561581616136638	0.68253269943538	0.41255776
10391	CORO2B	0.834058674483635	0.527838962329584	0.64354667
103910	MYL12B	0.937004321973424	0.200275506244543	0.86895191
10392	NOD1	0.468638842333488	0.466481872521365	0.37691278
10393	ANAPC10	0.570052947173245	0.418194303090561	0.2500741
10395	DLC1	0.938752393008661	0.967043471069473	0.70647509
10396	ATP8A1	0.909217409672892	0.547877993170774	0.62140317
10397	DRG1	0.728825087637063	0.963829807480559	0.48690401
10397	NDRG1	0.888802494558537	0.497203765687349	0.25428528
10398	MYL9	0.185544559098825	0.182843204299231	0.65089606
10399	GNB2L1	0.99442172931045	0.981992838110875	NA
10399	RACK1	NA	NA	0.99942225
104	ADARB1	0.894774186214254	0.903782252374903	0.33011664
10400	PNMT	0.146065126127331	0.565430533356001	0.07735929
10401	PIAS3	0.607251527189738	0.991145180187011	0.99481712
10402	ST3GAL6	0.284486398490789	0.573195519730592	0.06197209
10403	NDC80	0.864801580009735	0.0924708138169605	0.30284897
10404	CPQ	0.272927231657122	0.32258859485255	0.14033321
10406	WFDC2	0.426241040162764	0.219574767863177	0.08215938
10407	SPAG11A	NA	NA	0.05745506
10407	SPAG11B	NA	NA	0.07250988
10409	BASP1	0.215523663309885	0.127616213263771	0.49100291
1041	CDSN	0.482230880422731	0.848517491265944	0.09490498
10410	IFITM3	0.598490619690606	0.24444677919953	0.10546587
10411	RAPGEF3	0.375051486052497	0.481069722510145	0.3604008
10412	NSA2	0.291897835239161	0.289244549133905	0.79872976
10413	YAP1	0.987609993540967	0.918927714816908	0.99975967
10417	SPON2	0.828699163461907	0.0461249847057819	0.14039668
10419	PRMT5	0.660280214467914	0.992444390488761	0.99968401
10420	TESK2	0.392405872143351	0.468956307327073	0.11429813
10421	CD2BP2	0.0909332233326841	0.470034970150185	0.7669194
10422	UBAC1	0.382175022346457	0.645714184295154	0.24835658
10423	CDIPT	0.0439453249545811	0.499221984260864	0.26491943
10424	PGRMC2	0.450283425084825	0.506746822038562	0.26383331
10425	ARIH2	0.749503763827182	0.996971124458516	0.63184048
10426	TUBGCP3	0.975367617842371	0.24785259421672	0.85422482
10427	SEC24B	0.962549152258638	0.857038590957952	0.6703519
10428	CFDP1	0.70591075941923	0.211072978333706	0.37235494
1043	CD52	0.47630972216428	0.15221255117924	0.08375904
10430	TMEM147	0.102970834703023	0.805367330124356	0.09765977
10432	RBM14	0.81725874634507	0.984738885253494	0.96477065
10434	LYPLA1	0.205234675825801	0.305742156181519	0.12805331
10435	CDC42EP2	0.0589412858945948	0.33242653254225	0.14481984
10436	EMG1	0.58205467268041	0.574321205596545	0.06986164
10437	IFI30	0.132105728766231	0.240567211522565	0.10483968
10438	C1D	0.124256072562204	0.186296255390965	0.10475923
10439	OLFM1	0.954238780672307	0.782593280444665	0.52705161
1044	CDX1	0.323352817709415	0.348226455668276	0.83383215
10440	TIMM17A	0.278993406261894	0.351682893025466	0.13027712
10443	N4BP2L2	0.307562252105196	0.271285894680024	0.11425176
10444	ZER1	0.848628730359829	0.988124746262173	0.69526665
10445	MCRS1	0.499544814977849	0.989036075975131	0.24317343
10446	LRRN2	0.441625288992801	0.343980577408566	0.59088919
10447	FAM3C	0.503723948256586	0.51712768731676	0.09267596
10449	ACAA2	0.717235539137365	0.972506687040944	0.07846798
1045	CDX2	0.917290643809513	0.995420726565832	0.99197327
10450	PPIE	0.619796431770472	0.570508309593755	0.84045496
10451	VAV3	0.334704143440142	0.151125989607449	0.86959347
10452	TOMM40	0.657530980420779	0.979589521485294	0.69947962
10454	TAB1	0.299511406378368	0.861383402663425	0.58936773
10455	ECI2	0.931019261170049	0.62014969363933	0.09392116
10456	HAX1	0.0922162730748538	0.781065981376984	0.67767188
10457	GPNMB	0.509095109149754	0.220663502553218	0.24269489
10457	NMB	0.450544280438981	0.262496232226785	0.08884631
10458	BAIAP2	0.732628365426321	0.475696829611462	0.45812874
10459	MAD2L2	0.828839976644147	0.705371650390149	0.07582882
10460	TACC3	0.63938453811443	0.906564752276891	0.07023984
10461	MERTK	0.2782564037193	0.538937339285861	0.15510853
10462	CLEC10A	0.134004710266081	0.213193755931758	0.2191366
10463	SLC30A9	0.659968768253299	0.337809525645971	0.20227039
10464	PIBF1	0.800014472579347	0.250126109975062	0.05613366
10465	PPIH	0.359099122187906	0.557038349788125	0.17382754
10466	COG5	0.135271175579731	0.272996187765887	0.12611229
10467	ZNHIT1	0.165807136387088	0.623886274477858	0.23632476
10468	FST	0.966432162550717	0.976077450560037	0.999896
10469	TIMM44	0.369355109324947	0.854984016074971	0.40625353
10471	PFDN6	0.362070413451885	0.984440485291126	0.31690611
10472	ZBTB18	0.99917231325902	0.920187921024201	0.75741364
10473	HMGN4	0.180354718401511	0.206158270744086	0.19877181
10474	TADA3	0.623841527780114	0.714592727931826	0.66659617
10475	TRIM38	0.547580136779403	0.213633505701498	0.13862648
10476	ATP5H	0.426924495048564	0.195096270014573	NA
10476	ATP5PD	NA	NA	0.09623301
10477	UBE2E3	0.660104363097445	0.468383993533946	0.85893174
10478	SLC25A17	0.538236997146808	0.0691357711350425	0.07786223
1048	CEACAM5	0.127837379245015	0.231788065002691	0.08997303
10480	EIF3M	0.665900386783609	0.379823367419441	0.31665237
10481	HOXB13	0.639902985458067	0.27346269987002	0.16616044
10482	NXF1	0.624101623426941	0.997640328819622	0.5664272
10483	SEC23B	0.61401496404692	0.272803593418565	0.07990072
10484	SEC23A	0.426301525021955	0.336574167478498	0.1621033
10485	C1orf61	0.108975378175789	0.348198838871365	0.05803984
10488	CREB3	0.508238772567945	0.687885932128999	0.37054864
10489	LRRC41	0.956015871611702	0.948576973036522	0.63162567
10490	VTI1B	0.487481139667078	0.288121595663965	0.57159229
10491	CRTAP	0.442690209839948	0.264463783556407	0.10220177
10492	SYNCRIP	0.992124519604779	0.995524588244949	0.91470016
10494	STK25	0.672524714194882	0.825829629804315	0.07433098
10497	UNC13B	0.517474853546622	0.80194473535335	0.21997636
10498	CARM1	0.776493562110985	0.99874014028415	0.99318909
10499	GRIP1	0.69535434003282	0.847171106548784	0.99144245
10499	NCOA2	0.993972298397814	0.994617173924158	0.99992393
105	ADARB2	0.965912639906158	0.248102162985815	0.35039593
1050	CEBPA	0.699269787471778	0.493522857239956	0.99444915
10500	SEMA6C	0.212470527536515	0.418265704342582	0.05895842
10501	SEMA6B	0.46356319377942	0.409731501044014	0.44655393
10505	SEMA4F	0.197546789995291	0.0845371437754365	0.05468313
10507	SEMA4D	0.852821752726983	0.309068265414366	0.39126895
10509	SEMA4B	0.556924714201332	0.249049603517293	0.11181035
1051	CEBPB	0.318019641191795	0.447245835929337	0.99946151
10512	SEMA3C	0.421624403325945	0.109705834987042	0.18308022
10513	APPBP2	0.953206919086547	0.885680632760744	0.93319917
10514	MYBBP1A	0.252220769534655	0.176218054595988	0.94979905
10516	FBLN5	0.987843001392303	0.648944528773291	0.85872243
10517	FBXW10	0.160108969118822	0.329109869065641	0.06915628
10518	CIB2	0.324461298899745	0.194280853088747	0.07647196
10519	CIB1	0.348379670561261	0.196008179248047	0.12854902
1052	CEBPD	0.383829471379481	0.309260124160016	0.99878325
10520	ZNF211	0.169483753027686	0.0263690056677053	0.14483882
10521	DDX17	0.99288653859838	0.995637924359597	0.99255655
10522	DEAF1	0.847945523721186	0.990714317625729	0.08660164
10523	CHERP	0.920842491252668	0.998479611985619	0.77405715
10524	KAT5	0.150038577951272	0.999994050344364	0.99607644
10525	HYOU1	0.80554546939604	0.79744101033188	0.61845244
10526	IPO8	0.806066244713123	0.959383633611648	0.88305604
10527	IPO7	0.993190897645278	0.933282267890956	0.6770445
10528	NOP56	0.896056829271147	0.18992558059025	0.94670107
10529	C10orf113	0.203649989504665	0.173391859563419	0.0904281
10529	NEBL	0.691950230222745	0.172169399840757	0.19318464
1053	CEBPE	0.134390242928105	0.362917361369644	0.14013001
10531	PITRM1	0.719874697833507	0.182099414836797	0.26910634
10533	ATG7	0.82927332357402	0.623735293518487	0.61657422
10534	SSSCA1	0.115115582929878	0.969721200672713	0.19481885
